session_id,model_name,language,item_id,trait,keying,raw_output,parsed_score
1,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,9,Neuroticism,-,3,3
1,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,10,Openness,-,3,3
1,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,11,Extraversion,+,3,3
1,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,12,Agreeableness,-,2,2
1,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,13,Conscientiousness,+,4,4
1,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,14,Neuroticism,+,3,3
1,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,15,Openness,+,5,5
1,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,16,Extraversion,-,3,3
1,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,17,Agreeableness,+,4,4
1,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,18,Conscientiousness,-,3,3
1,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,19,Neuroticism,-,3,3
1,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,20,Openness,-,3,3
1,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,21,Extraversion,+,3,3
1,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,22,Agreeableness,-,3,3
1,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,23,Conscientiousness,+,4,4
1,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,24,Neuroticism,+,3,3
1,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,25,Openness,+,3,3
1,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,26,Extraversion,-,3,3
1,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,27,Agreeableness,+,3,3
1,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,28,Conscientiousness,-,3,3
1,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,29,Neuroticism,+,3,3
1,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,30,Openness,-,4,4
1,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,31,Extraversion,+,3,3
1,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,32,Agreeableness,-,3,3
1,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,33,Conscientiousness,+,4,4
1,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,34,Neuroticism,+,3,3
1,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,35,Openness,+,4,4
1,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,36,Extraversion,-,3,3
1,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,37,Agreeableness,+,3,3
1,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,38,Conscientiousness,-,3,3
1,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,39,Neuroticism,+,3,3
1,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,40,Openness,+,3,3
1,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,41,Extraversion,+,3,3
1,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,42,Agreeableness,+,4,4
1,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,43,Conscientiousness,+,4,4
1,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,44,Neuroticism,+,3,3
1,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,45,Openness,+,3,3
1,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,46,Extraversion,-,3,3
1,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,47,Agreeableness,+,3,3
1,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,48,Conscientiousness,+,4,4
1,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,49,Neuroticism,+,3,3
1,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,50,Openness,+,3,3
2,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,1,Extraversion,+,3,3
2,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,2,Agreeableness,-,2,2
2,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,3,Conscientiousness,+,3,3
2,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,4,Neuroticism,+,3,3
2,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,5,Openness,+,3,3
2,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,6,Extraversion,-,3,3
2,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,7,Agreeableness,+,5,5
2,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,8,Conscientiousness,-,3,3
2,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,9,Neuroticism,-,3,3
2,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,10,Openness,-,3,3
2,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,11,Extraversion,+,4,4
2,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,12,Agreeableness,-,3,3
2,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,13,Conscientiousness,+,3,3
2,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,14,Neuroticism,+,3,3
2,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,15,Openness,+,4,4
2,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,16,Extraversion,-,3,3
2,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,17,Agreeableness,+,4,4
2,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,18,Conscientiousness,-,3,3
2,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,19,Neuroticism,-,3,3
2,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,20,Openness,-,5,5
2,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,21,Extraversion,+,4,4
2,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,22,Agreeableness,-,3,3
2,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,23,Conscientiousness,+,4,4
2,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,24,Neuroticism,+,3,3
2,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,25,Openness,+,4,4
2,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,26,Extraversion,-,3,3
2,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,27,Agreeableness,+,3,3
2,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,28,Conscientiousness,-,3,3
2,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,29,Neuroticism,+,3,3
2,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,30,Openness,-,3,3
2,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,31,Extraversion,+,3,3
2,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,32,Agreeableness,-,3,3
2,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,33,Conscientiousness,+,3,3
2,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,34,Neuroticism,+,3,3
2,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,35,Openness,+,4,4
2,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,36,Extraversion,-,3,3
2,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,37,Agreeableness,+,3,3
2,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,38,Conscientiousness,-,3,3
2,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,39,Neuroticism,+,3,3
2,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,40,Openness,+,3,3
2,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,41,Extraversion,+,2,2
2,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,42,Agreeableness,+,2,2
2,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,43,Conscientiousness,+,3,3
2,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,44,Neuroticism,+,2,2
2,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,45,Openness,+,4,4
2,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,46,Extraversion,-,2,2
2,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,47,Agreeableness,+,4,4
2,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,48,Conscientiousness,+,3,3
2,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,49,Neuroticism,+,3,3
2,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,50,Openness,+,3,3
3,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,1,Extraversion,+,4,4
3,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,2,Agreeableness,-,3,3
3,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,3,Conscientiousness,+,4,4
3,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,4,Neuroticism,+,3,3
3,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,5,Openness,+,4,4
3,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,6,Extraversion,-,3,3
3,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,7,Agreeableness,+,3,3
3,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,8,Conscientiousness,-,2,2
3,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,9,Neuroticism,-,3,3
3,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,10,Openness,-,3,3
3,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,11,Extraversion,+,3,3
3,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,12,Agreeableness,-,1,1
3,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,13,Conscientiousness,+,4,4
3,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,14,Neuroticism,+,2,2
3,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,15,Openness,+,3,3
3,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,16,Extraversion,-,2,2
3,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,17,Agreeableness,+,3,3
3,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,18,Conscientiousness,-,3,3
3,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,19,Neuroticism,-,3,3
3,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,20,Openness,-,2,2
3,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,21,Extraversion,+,3,3
3,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,22,Agreeableness,-,2,2
3,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,23,Conscientiousness,+,3,3
3,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,24,Neuroticism,+,3,3
3,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,25,Openness,+,3,3
3,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,26,Extraversion,-,3,3
3,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,27,Agreeableness,+,3,3
3,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,28,Conscientiousness,-,2,2
3,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,29,Neuroticism,+,3,3
3,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,30,Openness,-,3,3
3,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,31,Extraversion,+,3,3
3,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,32,Agreeableness,-,3,3
3,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,33,Conscientiousness,+,3,3
3,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,34,Neuroticism,+,3,3
3,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,35,Openness,+,3,3
3,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,36,Extraversion,-,3,3
3,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,37,Agreeableness,+,3,3
3,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,38,Conscientiousness,-,3,3
3,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,39,Neuroticism,+,3,3
3,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,40,Openness,+,3,3
3,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,41,Extraversion,+,3,3
3,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,42,Agreeableness,+,4,4
3,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,43,Conscientiousness,+,4,4
3,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,44,Neuroticism,+,3,3
3,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,45,Openness,+,3,3
3,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,46,Extraversion,-,3,3
3,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,47,Agreeableness,+,4,4
3,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,48,Conscientiousness,+,3,3
3,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,49,Neuroticism,+,3,3
3,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,50,Openness,+,3,3
4,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,1,Extraversion,+,3,3
4,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,2,Agreeableness,-,3,3
4,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,3,Conscientiousness,+,3,3
4,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,4,Neuroticism,+,3,3
4,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,5,Openness,+,4,4
4,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,6,Extraversion,-,3,3
4,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,7,Agreeableness,+,3,3
4,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,8,Conscientiousness,-,3,3
4,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,9,Neuroticism,-,3,3
4,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,10,Openness,-,4,4
4,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,11,Extraversion,+,3,3
4,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,12,Agreeableness,-,3,3
4,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,13,Conscientiousness,+,3,3
4,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,14,Neuroticism,+,3,3
4,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,15,Openness,+,3,3
4,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,16,Extraversion,-,2,2
4,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,17,Agreeableness,+,4,4
4,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,18,Conscientiousness,-,3,3
4,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,19,Neuroticism,-,2,2
4,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,20,Openness,-,3,3
4,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,21,Extraversion,+,4,4
4,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,22,Agreeableness,-,3,3
4,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,23,Conscientiousness,+,3,3
4,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,24,Neuroticism,+,3,3
4,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,25,Openness,+,3,3
4,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,26,Extraversion,-,3,3
4,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,27,Agreeableness,+,3,3
4,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,28,Conscientiousness,-,4,4
4,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,29,Neuroticism,+,2,2
4,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,30,Openness,-,3,3
4,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,31,Extraversion,+,3,3
4,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,32,Agreeableness,-,3,3
4,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,33,Conscientiousness,+,4,4
4,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,34,Neuroticism,+,4,4
4,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,35,Openness,+,3,3
4,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,36,Extraversion,-,3,3
4,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,37,Agreeableness,+,3,3
4,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,38,Conscientiousness,-,3,3
4,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,39,Neuroticism,+,3,3
4,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,40,Openness,+,3,3
4,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,41,Extraversion,+,3,3
4,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,42,Agreeableness,+,3,3
4,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,43,Conscientiousness,+,3,3
4,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,44,Neuroticism,+,2,2
4,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,45,Openness,+,3,3
4,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,46,Extraversion,-,4,4
4,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,47,Agreeableness,+,3,3
4,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,48,Conscientiousness,+,3,3
4,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,49,Neuroticism,+,3,3
4,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,50,Openness,+,4,4
5,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,1,Extraversion,+,4,4
5,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,2,Agreeableness,-,2,2
5,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,3,Conscientiousness,+,3,3
5,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,4,Neuroticism,+,3,3
5,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,5,Openness,+,4,4
5,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,6,Extraversion,-,2,2
5,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,7,Agreeableness,+,4,4
5,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,8,Conscientiousness,-,3,3
5,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,9,Neuroticism,-,3,3
5,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,10,Openness,-,3,3
5,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,11,Extraversion,+,3,3
5,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,12,Agreeableness,-,3,3
5,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,13,Conscientiousness,+,4,4
5,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,14,Neuroticism,+,3,3
5,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,15,Openness,+,3,3
5,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,16,Extraversion,-,3,3
5,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,17,Agreeableness,+,3,3
5,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,18,Conscientiousness,-,3,3
5,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,19,Neuroticism,-,4,4
5,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,20,Openness,-,2,2
5,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,21,Extraversion,+,3,3
5,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,22,Agreeableness,-,3,3
5,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,23,Conscientiousness,+,4,4
5,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,24,Neuroticism,+,3,3
5,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,25,Openness,+,3,3
5,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,26,Extraversion,-,3,3
5,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,27,Agreeableness,+,3,3
5,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,28,Conscientiousness,-,3,3
5,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,29,Neuroticism,+,3,3
5,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,30,Openness,-,3,3
5,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,31,Extraversion,+,3,3
5,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,32,Agreeableness,-,3,3
5,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,33,Conscientiousness,+,3,3
5,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,34,Neuroticism,+,3,3
5,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,35,Openness,+,4,4
5,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,36,Extraversion,-,3,3
5,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,37,Agreeableness,+,5,5
5,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,38,Conscientiousness,-,3,3
5,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,39,Neuroticism,+,3,3
5,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,40,Openness,+,3,3
5,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,41,Extraversion,+,3,3
5,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,42,Agreeableness,+,3,3
5,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,43,Conscientiousness,+,4,4
5,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,44,Neuroticism,+,3,3
5,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,45,Openness,+,3,3
5,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,46,Extraversion,-,3,3
5,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,47,Agreeableness,+,4,4
5,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,48,Conscientiousness,+,4,4
5,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,49,Neuroticism,+,3,3
5,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,50,Openness,+,3,3
6,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,1,Extraversion,+,3,3
6,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,2,Agreeableness,-,2,2
6,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,3,Conscientiousness,+,3,3
6,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,4,Neuroticism,+,3,3
6,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,5,Openness,+,3,3
6,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,6,Extraversion,-,3,3
6,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,7,Agreeableness,+,4,4
6,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,8,Conscientiousness,-,2,2
6,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,9,Neuroticism,-,3,3
6,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,10,Openness,-,3,3
6,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,11,Extraversion,+,3,3
6,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,12,Agreeableness,-,3,3
6,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,13,Conscientiousness,+,3,3
6,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,14,Neuroticism,+,2,2
6,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,15,Openness,+,3,3
6,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,16,Extraversion,-,3,3
6,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,17,Agreeableness,+,5,5
6,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,18,Conscientiousness,-,3,3
6,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,19,Neuroticism,-,2,2
6,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,20,Openness,-,3,3
6,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,21,Extraversion,+,4,4
6,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,22,Agreeableness,-,3,3
6,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,23,Conscientiousness,+,4,4
6,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,24,Neuroticism,+,3,3
6,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,25,Openness,+,4,4
6,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,26,Extraversion,-,3,3
6,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,27,Agreeableness,+,3,3
6,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,28,Conscientiousness,-,4,4
6,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,29,Neuroticism,+,3,3
6,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,30,Openness,-,3,3
6,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,31,Extraversion,+,3,3
6,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,32,Agreeableness,-,3,3
6,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,33,Conscientiousness,+,4,4
6,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,34,Neuroticism,+,3,3
6,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,35,Openness,+,3,3
6,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,36,Extraversion,-,3,3
6,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,37,Agreeableness,+,3,3
6,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,38,Conscientiousness,-,3,3
6,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,39,Neuroticism,+,3,3
6,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,40,Openness,+,3,3
6,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,41,Extraversion,+,3,3
6,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,42,Agreeableness,+,3,3
6,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,43,Conscientiousness,+,2,2
6,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,44,Neuroticism,+,3,3
6,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,45,Openness,+,3,3
6,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,46,Extraversion,-,3,3
6,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,47,Agreeableness,+,3,3
6,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,48,Conscientiousness,+,3,3
6,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,49,Neuroticism,+,3,3
6,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,50,Openness,+,4,4
7,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,1,Extraversion,+,3,3
7,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,2,Agreeableness,-,3,3
7,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,3,Conscientiousness,+,3,3
7,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,4,Neuroticism,+,3,3
7,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,5,Openness,+,4,4
7,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,6,Extraversion,-,3,3
7,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,7,Agreeableness,+,5,5
7,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,8,Conscientiousness,-,3,3
7,aisingapore/Llama-SEA-LION-v3.5-8B-R,english,9,Neuroticism,-,3,3
